[Fri Nov 23 09:59:47.222886 2018] [rewrite:trace2] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206ad0f6410/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php'
[Fri Nov 23 09:59:47.222886 2018] [rewrite:trace2] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206ad0f6410/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php
[Fri Nov 23 09:59:47.222886 2018] [rewrite:trace1] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206ad0f6410/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT]
[Fri Nov 23 09:59:47.223887 2018] [rewrite:trace2] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe92450/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php'
[Fri Nov 23 09:59:47.223887 2018] [rewrite:trace1] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe92450/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE]
[Fri Nov 23 09:59:49.013198 2018] [rewrite:trace2] [pid 12252:tid 1236] mod_rewrite.c(482): [client 127.0.0.1:52820] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe86b70/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:46.776701 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe98c00/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:46.776701 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90480/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:46.777697 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90480/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:46.869693 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe9ec30/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:46.869693 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe9ec30/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:46.870693 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe9ec30/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:46.870693 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90440/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:46.870693 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90440/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.160983 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeaecb0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.160983 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeaecb0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.160983 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeaecb0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.160983 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90480/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.160983 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90480/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.238982 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeacca0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.238982 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeacca0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.238982 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeacca0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.239981 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90440/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.239981 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90440/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.533226 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe98c00/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.533226 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe98c00/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.534245 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe98c00/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.534245 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90480/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.534245 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90480/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.614226 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeb0cc0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.614226 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeb0cc0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.614226 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeb0cc0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.614226 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90440/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.615226 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90440/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.934693 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeaecb0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.934693 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeaecb0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.934693 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeaecb0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.934693 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90480/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:47.934693 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90480/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.015672 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afea6c70/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.015672 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afea6c70/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.015672 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afea6c70/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.015672 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90440/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.015672 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90440/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.305545 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe98c00/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.305545 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe98c00/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.305545 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe98c00/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.306544 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90480/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.306544 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90480/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.388540 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe9ec30/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.388540 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe9ec30/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.388540 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe9ec30/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.389540 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90440/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.389540 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90440/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.775764 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeaecb0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'cart-items' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.775764 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeaecb0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.775764 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeaecb0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.775764 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90480/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.775764 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90480/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] initial URL equal rewritten URL: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php [IGNORING REWRITE], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.870760 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeacca0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite '' -> 'index.php', referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.870760 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeacca0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] strip document_root prefix: C:/Server/data/htdocs/Project/hexlet-slim-example2/public/index.php -> /index.php, referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.870760 2018] [rewrite:trace1] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afeacca0/initial] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] internal redirect with /index.php [INTERNAL REDIRECT], referer: http://hexlet-slim-example2/
[Fri Nov 23 10:07:48.870760 2018] [rewrite:trace2] [pid 12252:tid 1228] mod_rewrite.c(482): [client 127.0.0.1:52844] 127.0.0.1 - - [hexlet-slim-example2/sid#206ad0d1450][rid#206afe90440/initial/redir#1] [perdir C:/Server/data/htdocs/Project/hexlet-slim-example2/public/] rewrite 'index.php' -> 'index.php', referer: http://hexlet-slim-example2/
